date,temp,weather,wind,humidity,day_power
2012-03-07,4.333333333333333,Partly sunny,17.833333333333332,82.97916666666667,2.3000000000000114
2012-03-08,5.958333333333333,Passing clouds,14.895833333333334,76.0,12.199999999999989
2012-03-09,7.833333333333333,Partly sunny,13.916666666666666,75.45833333333333,6.100000000000023
2012-03-10,9.395833333333334,Scattered clouds,12.708333333333334,86.58333333333333,4.099999999999966
2012-03-11,10.270833333333334,Scattered clouds,10.0625,74.66666666666667,16.099999999999966
2012-03-12,9.3125,Passing clouds,8.958333333333334,78.95833333333333,13.700000000000045
2012-03-13,8.291666666666666,Partly sunny,6.9375,80.08333333333333,3.5
2012-03-14,7.666666666666667,Passing clouds,6.895833333333333,74.54166666666667,13.200000000000045
2012-03-15,8.666666666666666,Sunny,5.3125,69.95833333333333,17.199999999999932
2012-03-16,9.347826086956522,Sunny,10.478260869565217,79.95652173913044,15.700000000000045
2012-03-17,9.8125,Partly sunny,11.375,72.54166666666667,4.899999999999977
2012-03-18,8.3125,Partly sunny,15.1875,77.3125,9.0
2012-03-19,7.0638297872340425,Scattered clouds,8.851063829787234,70.25531914893617,17.799999999999955
2012-03-20,8.604166666666666,Passing clouds,8.5,66.33333333333333,13.200000000000045
2012-03-21,9.645833333333334,Passing clouds,6.479166666666667,67.95833333333333,18.299999999999955
2012-03-22,12.708333333333334,Passing clouds,11.270833333333334,63.25,17.700000000000045
2012-03-23,13.282608695652174,Passing clouds,6.673913043478261,68.26086956521739,17.700000000000045
2012-03-24,13.166666666666666,Passing clouds,8.104166666666666,68.45833333333333,17.09999999999991
2012-03-25,11.304347826086957,Sunny,9.217391304347826,67.8913043478261,20.200000000000045
2012-03-26,12.021739130434783,Passing clouds,11.282608695652174,61.17391304347826,19.299999999999955
2012-03-27,12.291666666666666,Passing clouds,7.770833333333333,57.375,17.90000000000009
2012-03-28,,Passing clouds,8.5,,19.399999999999977
2012-03-29,10.041666666666666,Scattered clouds,13.25,72.33333333333333,14.199999999999932
2012-03-30,8.4375,Partly sunny,15.354166666666666,81.60416666666667,2.300000000000068
2012-04-01,5.723404255319149,Partly sunny,8.702127659574469,67.27659574468085,19.09999999999991
2012-04-02,7.791666666666667,Passing clouds,6.083333333333333,67.47916666666667,20.90000000000009
2012-04-03,10.148936170212766,Passing clouds,5.212765957446808,64.25531914893617,16.09999999999991
2012-04-04,9.541666666666666,Passing clouds,7.708333333333333,75.33333333333333,12.100000000000023
2012-04-05,7.425531914893617,Partly sunny,15.191489361702128,74.7872340425532,5.800000000000068
2012-04-06,6.416666666666667,Passing clouds,9.520833333333334,61.604166666666664,22.0
2012-04-07,6.479166666666667,Scattered clouds,13.854166666666666,69.70833333333333,10.699999999999932
2012-04-08,6.895833333333333,Partly sunny,11.8125,64.04166666666667,11.200000000000045
2012-04-09,9.354166666666666,Cloudy,18.979166666666668,85.54166666666667,5.7999999999999545
2012-04-10,9.208333333333334,Partly sunny,15.583333333333334,87.0625,5.2000000000000455
2012-04-11,7.770833333333333,Scattered clouds,12.0625,80.4375,7.399999999999977
2012-04-12,7.125,Scattered clouds,7.6875,83.375,13.399999999999977
2012-04-13,6.5625,Scattered clouds,6.916666666666667,83.14583333333333,19.0
2012-04-14,8.063829787234043,Scattered clouds,11.638297872340425,74.12765957446808,19.5
2012-04-15,6.729166666666667,Scattered clouds,16.979166666666668,70.52083333333333,8.700000000000045
2012-04-16,6.195652173913044,Sunny,14.73913043478261,62.02173913043478,20.199999999999932
2012-04-17,4.791666666666667,Partly sunny,18.291666666666668,72.77083333333333,8.200000000000045
2012-04-18,8.0625,Scattered clouds,19.333333333333332,78.29166666666667,12.400000000000091
2012-04-19,9.27659574468085,Passing clouds,18.319148936170212,70.38297872340425,17.09999999999991
2012-04-20,7.916666666666667,Scattered clouds,12.145833333333334,79.33333333333333,13.400000000000091
2012-04-21,7.958333333333333,Scattered clouds,14.416666666666666,78.3125,13.699999999999818
2012-04-22,9.085106382978724,Passing clouds,16.170212765957448,72.34042553191489,17.300000000000182
2012-04-23,8.875,Scattered clouds,19.229166666666668,75.20833333333333,11.5
2012-04-24,8.872340425531915,Scattered clouds,8.404255319148936,81.68085106382979,11.199999999999818
2012-04-25,9.270833333333334,Scattered clouds,21.229166666666668,81.1875,7.800000000000182
2012-04-26,11.75,Partly sunny,24.25,71.66666666666667,13.799999999999955
2012-04-27,12.770833333333334,Passing clouds,16.375,69.125,11.200000000000045
2012-04-28,12.6875,Partly sunny,12.583333333333334,88.02083333333333,8.099999999999909
2012-04-29,13.75,Passing clouds,11.708333333333334,76.20833333333333,19.90000000000009
2012-04-30,15.291666666666666,Passing clouds,11.5625,63.770833333333336,15.099999999999909
2012-05-01,15.5625,Scattered clouds,11.270833333333334,74.3125,20.90000000000009
2012-05-03,11.505494505494505,Scattered clouds,11.087912087912088,88.21978021978022,5.0
2012-05-04,11.3125,Scattered clouds,11.479166666666666,81.52083333333333,20.5
2012-05-05,8.6875,Scattered clouds,11.958333333333334,84.9375,5.400000000000091
2012-05-06,8.895833333333334,Partly sunny,13.479166666666666,71.54166666666667,12.0
2012-05-07,10.4375,Scattered clouds,9.458333333333334,72.58333333333333,21.299999999999955
2012-05-08,14.333333333333334,Passing clouds,13.479166666666666,73.9375,10.399999999999864
2012-05-09,16.638297872340427,Partly sunny,12.76595744680851,82.19148936170212,15.800000000000182
2012-05-10,19.875,Passing clouds,16.208333333333332,75.97916666666667,9.299999999999955
2012-05-11,15.729166666666666,Partly sunny,18.520833333333332,73.14583333333333,10.399999999999864
2012-05-12,9.8125,Scattered clouds,13.395833333333334,67.95833333333333,20.90000000000009
2012-05-13,9.145833333333334,Sunny,4.333333333333333,63.8125,22.299999999999955
2012-05-14,12.083333333333334,Passing clouds,13.770833333333334,58.0625,28.700000000000045
2012-05-15,8.833333333333334,Scattered clouds,15.354166666666666,80.54166666666667,11.5
2012-05-16,9.291666666666666,Passing clouds,18.0,62.083333333333336,30.5
2012-05-17,9.979166666666666,Passing clouds,9.145833333333334,60.395833333333336,17.0
2012-05-18,13.893617021276595,Scattered clouds,13.914893617021276,65.17021276595744,8.0
2012-05-19,16.27659574468085,Passing clouds,10.914893617021276,63.42553191489362,22.0
2012-05-20,15.6875,Passing clouds,10.520833333333334,81.64583333333333,19.0
2012-05-21,15.291666666666666,Sunny,18.229166666666668,85.125,15.0
2012-05-22,17.0,Sunny,15.770833333333334,81.08333333333333,28.90000000000009
2012-05-23,17.52173913043478,Fog,9.782608695652174,81.65217391304348,26.299999999999955
2012-05-24,21.416666666666668,Passing clouds,8.375,71.77083333333333,19.299999999999955
2012-05-25,21.3125,Passing clouds,20.0625,43.333333333333336,29.200000000000045
2012-05-26,20.851063829787233,Passing clouds,14.617021276595745,46.191489361702125,28.299999999999955
2012-05-27,21.166666666666668,Passing clouds,11.166666666666666,50.208333333333336,27.299999999999955
2012-05-28,20.333333333333332,Sunny,13.854166666666666,56.75,29.299999999999955
2012-05-29,18.916666666666668,Passing clouds,9.791666666666666,65.9375,24.700000000000045
2012-05-30,17.791666666666668,Scattered clouds,7.395833333333333,68.08333333333333,23.100000000000136
2012-06-01,15.354166666666666,Passing clouds,14.145833333333334,79.0,19.90000000000009
2012-06-02,14.125,Sunny,8.541666666666666,62.666666666666664,23.5
2012-06-03,9.893617021276595,Fog,13.063829787234043,92.70212765957447,3.199999999999818
2012-06-04,10.630434782608695,Fog,14.652173913043478,93.76086956521739,7.300000000000182
2012-06-05,12.085106382978724,Passing clouds,8.361702127659575,63.59574468085106,27.799999999999955
2012-06-06,14.914893617021276,Passing clouds,14.148936170212766,77.19148936170212,16.899999999999864
2012-06-07,16.708333333333332,Passing clouds,11.916666666666666,78.64583333333333,12.5
2012-06-08,15.76595744680851,Scattered clouds,23.70212765957447,64.63829787234043,22.40000000000009
2012-06-09,13.829787234042554,Passing clouds,22.21276595744681,60.340425531914896,20.799999999999955
2012-06-10,15.0,Passing clouds,8.416666666666666,63.333333333333336,12.100000000000136
2012-06-11,14.875,Fog,7.75,87.22916666666667,10.399999999999864
2012-06-12,14.8125,Scattered clouds,8.395833333333334,84.20833333333333,9.400000000000091
2012-06-13,12.6875,Partly sunny,11.833333333333334,68.75,12.599999999999909
2012-06-14,13.361702127659575,Passing clouds,7.085106382978723,64.12765957446808,26.0
2012-06-15,15.27659574468085,Scattered clouds,13.106382978723405,83.38297872340425,8.0
2012-06-16,16.804347826086957,Passing clouds,15.695652173913043,75.97826086956522,18.90000000000009
2012-06-17,16.583333333333332,Partly sunny,13.833333333333334,64.54166666666667,22.499999999999773
2012-06-18,15.791666666666666,Scattered clouds,12.5,79.04166666666667,13.200000000000273
2012-06-19,15.416666666666666,Scattered clouds,5.395833333333333,76.625,20.5
2012-06-20,18.229166666666668,Passing clouds,10.145833333333334,70.89583333333333,20.5
2012-06-21,18.57777777777778,Passing clouds,13.0,83.4888888888889,11.799999999999727
2012-06-22,15.893617021276595,Passing clouds,22.93617021276596,66.61702127659575,19.700000000000273
2012-06-23,16.21276595744681,Scattered clouds,17.04255319148936,59.744680851063826,20.0
2012-06-24,14.770833333333334,Scattered clouds,16.8125,77.45833333333333,10.699999999999818
2012-06-25,15.4375,Scattered clouds,18.041666666666668,75.16666666666667,22.59999999999991
2012-06-26,17.333333333333332,Scattered clouds,5.895833333333333,69.20833333333333,23.40000000000009
2012-06-27,19.770833333333332,Scattered clouds,11.541666666666666,81.5625,9.700000000000273
2012-06-28,23.833333333333332,Sunny,11.791666666666666,74.375,22.399999999999636
2012-06-29,19.875,Passing clouds,13.395833333333334,66.22916666666667,19.100000000000364
2012-06-30,19.708333333333332,Passing clouds,15.666666666666666,69.20833333333333,24.09999999999991
2012-07-01,16.416666666666668,Passing clouds,16.083333333333332,67.29166666666667,23.5
2012-07-02,16.78723404255319,Passing clouds,8.425531914893616,63.659574468085104,25.59999999999991
2012-07-03,19.145833333333332,Partly sunny,8.666666666666666,68.20833333333333,12.5
2012-07-04,21.57777777777778,Scattered clouds,10.866666666666667,71.28888888888889,20.09999999999991
2012-07-05,20.976744186046513,Passing clouds,6.0,82.11627906976744,15.0
2012-07-06,18.931818181818183,Passing clouds,11.818181818181818,76.72727272727273,21.700000000000273
2012-07-07,17.46153846153846,Passing clouds,9.384615384615385,79.35897435897436,17.699999999999818
2012-07-08,17.155555555555555,Scattered clouds,15.844444444444445,85.77777777777777,14.800000000000182
2012-07-09,16.91111111111111,Scattered clouds,14.28888888888889,79.82222222222222,10.799999999999727
2012-07-10,16.377777777777776,Scattered clouds,11.28888888888889,78.33333333333333,12.599999999999909
2012-07-12,15.344827586206897,Scattered clouds,17.20689655172414,73.1264367816092,16.0
2012-07-14,15.337349397590362,Scattered clouds,13.91566265060241,84.79518072289157,16.40000000000009
2012-07-15,14.673913043478262,Passing clouds,9.08695652173913,82.34782608695652,14.099999999999909
2012-07-16,14.404255319148936,Scattered clouds,17.638297872340427,86.91489361702128,7.300000000000182
2012-07-17,17.02173913043478,Scattered clouds,18.58695652173913,83.32608695652173,10.599999999999909
2012-07-19,17.402173913043477,Scattered clouds,21.16304347826087,75.15217391304348,13.099999999999909
2012-07-20,14.8125,Passing clouds,5.75,86.83333333333333,9.099999999999909
2012-07-21,14.97872340425532,Scattered clouds,9.51063829787234,68.57446808510639,22.40000000000009
2012-07-22,16.3125,Passing clouds,5.416666666666667,64.97916666666667,26.0
2012-07-23,19.627906976744185,Passing clouds,6.674418604651163,58.93023255813954,27.199999999999818
2012-07-24,21.93617021276596,Passing clouds,6.340425531914893,53.319148936170215,26.700000000000273
2012-07-25,22.875,Passing clouds,7.208333333333333,57.395833333333336,25.699999999999818
2012-07-26,23.217391304347824,Passing clouds,6.869565217391305,66.15217391304348,23.0
2012-07-27,22.93617021276596,Sunny,10.404255319148936,71.55319148936171,15.199999999999818
2012-07-28,19.955555555555556,Scattered clouds,9.577777777777778,82.26666666666667,12.5
2012-07-29,17.0,Passing clouds,15.395833333333334,70.02083333333333,18.0
2012-07-30,15.577777777777778,Passing clouds,14.044444444444444,76.62222222222222,15.700000000000273
2012-08-01,20.25531914893617,Sunny,10.851063829787234,73.27659574468085,14.799999999999727
2012-08-02,19.72340425531915,Scattered clouds,12.936170212765957,70.31914893617021,18.09999999999991
2012-08-03,18.5531914893617,Scattered clouds,12.27659574468085,70.46808510638297,14.600000000000364
2012-08-04,18.680851063829788,Passing clouds,11.297872340425531,74.34042553191489,15.599999999999909
2012-08-05,19.340425531914892,Passing clouds,8.0,71.74468085106383,15.799999999999727
2012-08-06,17.02127659574468,Passing clouds,16.27659574468085,79.17021276595744,14.100000000000364
2012-08-07,16.70212765957447,Scattered clouds,17.02127659574468,68.65957446808511,13.5
2012-08-09,17.27659574468085,Scattered clouds,8.26595744680851,77.47872340425532,20.299999999999727
2012-08-10,17.148936170212767,Passing clouds,9.063829787234043,66.40425531914893,26.0
2012-08-11,17.29787234042553,Passing clouds,10.808510638297872,68.82978723404256,24.40000000000009
2012-08-12,18.914893617021278,Passing clouds,12.127659574468085,66.95744680851064,26.09999999999991
2012-08-13,20.829787234042552,Passing clouds,6.723404255319149,68.61702127659575,19.0
2012-08-14,21.25531914893617,Passing clouds,4.74468085106383,72.0,12.800000000000182
2012-08-15,23.666666666666668,Passing clouds,13.777777777777779,65.17777777777778,13.900000000000091
2012-08-16,20.06382978723404,Scattered clouds,9.53191489361702,62.212765957446805,14.299999999999727
2012-08-17,22.604166666666668,Passing clouds,10.041666666666666,59.9375,24.40000000000009
2012-08-18,25.770833333333332,Passing clouds,9.1875,56.729166666666664,22.199999999999818
2012-08-19,26.382978723404257,Passing clouds,8.957446808510639,64.25531914893617,17.100000000000364
2012-08-20,23.041666666666668,Scattered clouds,10.375,71.58333333333333,10.399999999999636
2012-08-21,21.8125,Passing clouds,7.666666666666667,68.6875,15.800000000000182
2012-08-22,18.782608695652176,Passing clouds,16.456521739130434,66.04347826086956,16.699999999999818
2012-08-23,17.638297872340427,Scattered clouds,8.808510638297872,71.97872340425532,22.0
2012-08-24,18.74468085106383,Passing clouds,7.872340425531915,76.17021276595744,15.800000000000182
2012-08-25,18.617021276595743,Passing clouds,18.76595744680851,73.65957446808511,11.5
2012-08-26,16.416666666666668,Scattered clouds,19.833333333333332,85.39583333333333,13.599999999999909
2012-08-27,16.979166666666668,Passing clouds,8.729166666666666,70.8125,16.700000000000273
2012-08-28,18.886363636363637,Passing clouds,11.545454545454545,69.79545454545455,19.5
2012-08-29,18.5,Passing clouds,12.91304347826087,68.0,19.199999999999818
2012-08-30,16.895833333333332,Passing clouds,14.6875,74.0625,11.900000000000091
2012-09-01,15.083333333333334,Passing clouds,6.416666666666667,63.541666666666664,23.0
2012-09-02,16.6875,Passing clouds,9.375,70.04166666666667,15.599999999999909
2012-09-03,18.625,Passing clouds,7.020833333333333,76.10416666666667,18.0
2012-09-04,18.3125,Sunny,5.083333333333333,73.125,20.0
2012-09-05,17.340425531914892,Passing clouds,11.829787234042554,71.87234042553192,18.0
2012-09-06,15.638297872340425,Passing clouds,5.1063829787234045,65.91489361702128,20.700000000000273
2012-09-07,16.851063829787233,Passing clouds,10.553191489361701,67.97872340425532,20.799999999999727
2012-09-09,18.268817204301076,Passing clouds,5.827956989247312,65.13978494623656,20.800000000000182
2012-09-10,19.770833333333332,Passing clouds,10.979166666666666,69.79166666666667,15.299999999999727
2012-09-11,16.704545454545453,Scattered clouds,13.477272727272727,76.86363636363636,9.400000000000091
2012-09-12,,Scattered clouds,,,13.5
2012-09-13,13.978260869565217,Passing clouds,10.543478260869565,78.02173913043478,9.800000000000182
2012-09-14,14.377777777777778,Scattered clouds,16.066666666666666,78.02222222222223,5.799999999999727
2012-09-15,15.368421052631579,Scattered clouds,9.289473684210526,71.76315789473684,15.5
2012-09-16,15.729166666666666,Passing clouds,9.583333333333334,75.6875,16.0
2012-09-18,15.457446808510639,Scattered clouds,13.73404255319149,75.05319148936171,16.300000000000182
2012-09-19,11.673913043478262,Passing clouds,15.108695652173912,71.91304347826087,14.0
2012-09-20,11.458333333333334,Passing clouds,9.895833333333334,73.04166666666667,12.300000000000182
2012-09-21,11.104166666666666,Sunny,3.9166666666666665,77.02083333333333,9.199999999999818
2012-09-22,12.479166666666666,Scattered clouds,9.9375,70.97916666666667,17.59999999999991
2012-09-23,10.173913043478262,Sunny,14.347826086956522,81.97826086956522,4.400000000000091
2012-09-24,14.777777777777779,Partly sunny,21.6,85.08888888888889,6.300000000000182
2012-09-25,13.826086956521738,Scattered clouds,19.52173913043478,79.3913043478261,10.199999999999818
2012-09-26,13.72340425531915,Passing clouds,16.829787234042552,79.12765957446808,10.400000000000091
2012-09-27,13.608695652173912,Passing clouds,14.152173913043478,83.8913043478261,9.900000000000091
2012-09-28,13.659574468085106,Scattered clouds,14.76595744680851,75.42553191489361,10.199999999999818
2012-09-30,12.55813953488372,Passing clouds,13.19767441860465,71.55813953488372,16.0
2012-10-01,13.772727272727273,Sunny,13.477272727272727,73.3409090909091,9.5
2012-10-02,14.97872340425532,Scattered clouds,13.340425531914894,78.25531914893617,7.600000000000364
2012-10-03,13.478260869565217,Scattered clouds,17.717391304347824,85.6086956521739,3.599999999999909
2012-10-04,12.0,Scattered clouds,11.957446808510639,79.97872340425532,14.299999999999727
2012-10-05,13.625,Scattered clouds,17.125,84.91666666666667,4.200000000000273
2012-10-06,12.26086956521739,Scattered clouds,8.630434782608695,89.56521739130434,3.5
2012-10-07,9.191489361702128,Passing clouds,5.48936170212766,78.29787234042553,12.199999999999818
2012-10-08,8.553191489361701,Sunny,8.148936170212766,86.46808510638297,8.400000000000091
2012-10-09,10.208333333333334,Partly sunny,5.541666666666667,82.375,5.699999999999818
2012-10-10,8.454545454545455,Scattered clouds,4.931818181818182,76.3409090909091,11.100000000000364
2012-10-11,9.395833333333334,Sunny,11.520833333333334,81.27083333333333,10.199999999999818
2012-10-12,12.782608695652174,Scattered clouds,18.23913043478261,78.47826086956522,8.199999999999818
2012-10-13,9.133333333333333,Partly sunny,14.466666666666667,88.13333333333334,2.100000000000364
2012-10-15,9.614457831325302,Scattered clouds,13.578313253012048,78.44578313253012,7.600000000000364
2012-10-16,11.1875,Passing clouds,18.625,78.29166666666667,9.5
2012-10-17,11.771428571428572,Passing clouds,15.142857142857142,88.31428571428572,4.399999999999636
2012-10-18,15.577777777777778,Partly sunny,9.955555555555556,84.44444444444444,3.100000000000364
2012-10-19,17.02127659574468,Passing clouds,10.872340425531915,76.85106382978724,4.599999999999909
2012-10-20,15.555555555555555,Partly sunny,9.4,86.88888888888889,3.199999999999818
2012-10-21,14.071428571428571,Partly sunny,10.404761904761905,93.47619047619048,5.5
2012-10-22,16.386363636363637,Passing clouds,5.7272727272727275,84.86363636363636,9.599999999999909
2012-10-23,14.44186046511628,Passing clouds,6.255813953488372,84.04651162790698,8.200000000000273
2012-10-24,13.304347826086957,Sunny,9.869565217391305,85.80434782608695,8.699999999999818
2012-10-25,11.0,Partly sunny,9.319148936170214,90.57446808510639,1.5
2012-10-26,6.875,Partly sunny,14.0625,75.9375,2.0
2012-10-27,3.872340425531915,Passing clouds,11.787234042553191,72.02127659574468,9.200000000000273
2012-10-28,5.093023255813954,Passing clouds,9.046511627906977,73.13953488372093,9.299999999999727
2012-10-29,7.568181818181818,Partly sunny,19.75,84.3409090909091,1.800000000000182
2012-10-30,8.225,Scattered clouds,11.475,89.325,4.299999999999727
2012-11-01,8.06060606060606,Scattered clouds,19.12121212121212,80.3030303030303,4.099999999999909
2012-11-02,6.872340425531915,Scattered clouds,21.4468085106383,80.72340425531915,4.0
2012-11-03,7.239130434782608,Passing clouds,14.217391304347826,84.1086956521739,6.600000000000364
2012-11-04,6.6875,Scattered clouds,15.041666666666666,84.75,4.5
2012-11-05,6.708333333333333,Fog,12.229166666666666,87.60416666666667,2.899999999999636
2012-11-06,7.413043478260869,Scattered clouds,14.326086956521738,81.08695652173913,4.300000000000182
2012-11-08,9.926315789473684,Partly sunny,15.694736842105263,85.25263157894737,2.599999999999909
2012-11-09,9.391304347826088,Scattered clouds,11.434782608695652,82.82608695652173,3.700000000000273
2012-11-10,10.479166666666666,Partly sunny,11.1875,91.85416666666667,1.0
2012-11-11,7.595744680851064,Partly sunny,12.48936170212766,86.53191489361703,4.299999999999727
2012-11-12,6.695652173913044,Partly sunny,14.41304347826087,87.06521739130434,1.900000000000091
2012-11-13,8.51063829787234,Partly sunny,10.617021276595745,90.93617021276596,1.800000000000182
2012-11-14,7.804347826086956,Sunny,6.5,83.8913043478261,7.199999999999818
2012-11-15,4.1875,Partly sunny,5.833333333333333,88.0,1.800000000000182
2012-11-16,4.104166666666667,Fog,6.583333333333333,84.70833333333333,3.699999999999818
2012-11-17,5.239130434782608,Cloudy,9.847826086956522,91.56521739130434,1.0
2012-11-18,6.875,Partly sunny,5.3125,93.52083333333333,1.7000000000002728
2012-11-19,5.688888888888889,Fog,8.044444444444444,95.6,1.8999999999996362
2012-11-20,9.456521739130435,Sunny,13.76086956521739,85.84782608695652,4.300000000000182
2012-11-21,6.574468085106383,Partly sunny,16.914893617021278,84.65957446808511,1.900000000000091
2012-11-22,8.209302325581396,Passing clouds,16.88372093023256,80.90697674418605,5.900000000000091
2012-11-23,7.555555555555555,Partly sunny,12.488888888888889,86.53333333333333,0.7999999999997272
2012-11-24,7.425531914893617,Fog,9.191489361702128,96.17021276595744,0.900000000000091
2012-11-25,10.829787234042554,Partly sunny,27.95744680851064,71.27659574468085,4.0
2012-11-26,9.043478260869565,Partly sunny,15.673913043478262,76.65217391304348,2.300000000000182
2012-11-27,7.638297872340425,Partly sunny,10.446808510638299,82.38297872340425,1.7999999999997272
2012-11-28,6.5,Passing clouds,9.23913043478261,87.3913043478261,3.599999999999909
2012-11-29,5.282608695652174,Partly sunny,11.434782608695652,80.32608695652173,2.5
2012-11-30,3.276595744680851,Fog,9.0,88.0,2.800000000000182
2012-12-01,2.765957446808511,Partly sunny,15.27659574468085,89.74468085106383,2.599999999999909
2012-12-02,3.2083333333333335,Scattered clouds,14.083333333333334,89.875,3.0
2012-12-03,3.106382978723404,Fog,15.042553191489361,89.29787234042553,0.40000000000009095
2012-12-04,4.782608695652174,Partly sunny,16.41304347826087,87.0,1.800000000000182
2012-12-05,2.4166666666666665,Fog,8.729166666666666,92.66666666666667,0.7999999999997272
